# ID, Class
TranID712051090084115914,AMCVn?
TranID712060010104114877,Nova
TranID712060010184115479,CV
TranID712060090324111121,CV
TranID712061010134112093,SN
TranID712061040144129509,HPM
TranID712061180584124611,SN
TranID712061210534104289,CV
TranID712061230544117838,Blazar
TranID712141090114103434,CV
TranID712141090114106889,CV
TranID712141090494112537,Var
TranID712141120114124750,CV?
TranID712141120484130471,SN/Ast
TranID712141120514123588,Blazar
TranID712141150134110012,AGN?
TranID712141150134116101,Blazar
TranID712151070094103915,CV
TranID712151070094117416,CV?
TranID712151120084108167,CV
TranID712151210224130852,CV
TranID712151210224139942,CV
TranID712160040604111583,Comet
TranID712161090654124876,CV
TranID712161120654120793,CV
TranID712161260164123286,Ast?
TranID712180150664128341,CV
TranID712180180624111439,SN/CV
TranID712181350024142260,SN
TranID712190011214120386,CV
TranID712201070484113116,SN
TranID712201090494135384,CV
TranID712201120514106394,SN
TranID712201180514109992,Blazar
TranID712301210174121268,FU
TranID712301210424106841,SN
TranID712301210434137755,SN
TranID712311090174130905,CV
TranID712311090214110314,CV
TranID712311090454147905,Var
TranID712311120174112716,Blazar
TranID801010010464118424,SN
TranID801010040034114166,SN
TranID801010040484105189,CV
TranID801010070214125371,SN
TranID801010071244101248,CV
TranID801101070114130042,CV
TranID801101070194114719,SN
TranID801101070494136410,CV
TranID801101090034102239,CV
TranID801110040804109051,Blazar
TranID801111180564103026,CV
TranID801111180564113016,CV
TranID801111400304151997,CV
TranID801111400354131012,CV
TranID801131430334133969,CV
TranID801151380054142222,Var
TranID801180120604112518,CV
TranID801301090584117826,Mira
TranID801301180124103586,CV
TranID801301180474127786,CV
TranID801301230184144420,Mira
TranID801311040734112057,SN
TranID801311120884124969,Blazar
TranID801311320334131286,CV
TranID802011150664123362,SN
TranID802011210714108117,CV
TranID802011320554107996,CV
TranID802021010474127132,SN
TranID802021070444156851,Ast?
TranID802021090764133185,Blazar
TranID802021180024125831,SN
TranID802030120664136861,CV
TranID802031260424140087,SN
TranID802061070704106575,SN
TranID802070010294165621,Flare
TranID802070040304101822,CV
TranID802070040774129712,SN
TranID802070070324109056,CV
TranID802080010614122524,SN
TranID802081070564124647,CV
TranID802081180664105060,SN
TranID802081230604137198,Flare
TranID802091040474117552,CV
TranID802091040494149927,SN/CV
TranID802101010134121620,CV
TranID802101120434114983,SN/Ast
TranID802111350134121217,Blazar?
TranID802111400034142652,SN
TranID802121290364108291,Flare
TranID802121320214113551,SN
TranID802121380594136810,Blazar
TranID802121430604108940,SN
TranID802130070154109278,CV
TranID802141070524120861,Flare?
TranID802141120684132083,CV
TranID802181210714120650,CV
TranID802191230754114380,CV
TranID802270090614112866,CV
TranID802271010724123230,SN
TranID802271040684108223,CV
TranID802271120614120311,CV
TranID802271180834141617,CV
TranID802280070584107866,CV
TranID802280070774129096,SN
TranID802281040444132343,Flare
TranID802281070264102094,HPM
TranID802281350344145539,CV
TranID802291290564121097,AGN?
TranID803010070794109462,CV
TranID803010120794144423,SN/Ast
TranID803010150794129194,Var
TranID803021210824148717,CV
TranID803021230744111099,SN?
TranID803021260734124982,SN
TranID803021320594129483,CV
TranID803031210394160572,AGN?
TranID803031210404117636,SN
TranID803031260404130741,Flare
TranID803040010554109890,CV
TranID803041040494145217,CV
TranID803041070894154850,CV
TranID803050010824108313,SN?
TranID803050090834146185,SN
TranID803050180744116182,Var
TranID803051260414134706,CV
TranID803051260424104243,CV
TranID803051320384107064,SN
TranID803051400444124747,CV
TranID803060010464155774,CV
TranID803061090764110489,CV/Var
TranID803061150674129875,SN
TranID803070090494148429,SN
TranID803070120544111051,CV
TranID803071010324106660,Blazar
TranID803071070684137505,CV
TranID803081070434144034,SN?
TranID803081090494138611,AGN?
TranID803091380314119072,SN?
TranID803091380384113756,CV
TranID803091430354107829,CV
TranID803101120664124851,Var/AGN
TranID803101180554123953,Ast/SN
TranID803101180594123146,Blazar?
TranID803101320364109106,CV
TranID803101320364113857,AGN/Var
TranID803111180664120135,CV
TranID803111210684104480,Var
TranID803111210704115919,Ast/Var
TranID803111230424136723,SN
TranID803111230664115476,SN
TranID803120070594104825,SN?
TranID803120120304156384,Blazar
TranID803120180634113903,CV
TranID803121010564140860,AGN?
TranID803121090504107689,SN/CV
TranID803121230704128898,SN
TranID803130010724112837,SN
TranID803130150764104005,CV
TranID803141150744110285,SN/AGN?
TranID803240090664110600,SN
TranID803241120274139158,CV
TranID803290010784136859,AGN
TranID803291090704132795,SN?
TranID803291150664117962,AGN/Var?
TranID803300120604125069,SN
TranID803301010474125709,SN
TranID803301040664110169,SN
TranID803301040684131730,CV
TranID803310150544128612,CV
TranID803311010884148402,Ast?
TranID803311040864112088,Mira
TranID804011150764118274,Carb
TranID804011150814123270,CV
TranID804011230604119146,CV
TranID804011260624128971,CV
TranID804011260664102804,CV
TranID804011290454102379,Ast/SN
TranID804011350404111947,CV
TranID804031260834142979,Var/SN
TranID804031320744141349,SN
TranID804031400524129090,SN
TranID804040090684101444,CV
TranID804040090684106127,Blazar
TranID804040090704116510,AGN
TranID804040120704115982,CV
TranID804040150534125424,Flare
TranID804040180684110898,CV
TranID804040180704103415,Var?
TranID804041070494148312,CV
TranID804041151124139364,Var?
TranID804041430564115747,AGN
TranID804050010854157215,AGN?
TranID804050040884106446,CV
TranID804050090864153908,CV
TranID804061070664115771,Ast?
TranID804061090894125668,SN
TranID804061290384155040,CV
TranID804061320384115756,SN
TranID804061350214151976,Var/Ast
TranID804071040824102520,CV
TranID804071180674120546,SN?
TranID804081180504105222,CV
TranID804081210514140362,Flare
TranID804081230504132259,SN?
TranID804090010444152026,Flare?
TranID804090150594112932,SN
TranID804091150924143927,AGN
TranID804091210794129026,AGN?
TranID804091210874153781,AGN
TranID804091230784123459,SN?
TranID804091230794130733,Var/Artifact
TranID804110010844112923,SN?
TranID804111070534105072,CV
TranID804111090514114705,SN
TranID804111260764116672,Blazar
TranID804111260834113263,Blazar
TranID804121010804117759,SN
TranID804131090774140598,SN
TranID804140150714109771,SN
TranID804141230244222915,Flare
TranID804151120864114007,Blazar
TranID804151230704117806,CV
TranID804151290594104628,SN
TranID804161350364129084,Unknown
TranID804170010454142868,Comet
TranID804170090854134560,CV/Var
TranID804240070764110297,CV
TranID804241070594111984,CV
TranID804241070594124339,CV
TranID804241070604111578,CV
TranID804241090544102433,SN
TranID804241120844107122,CV
TranID804241150834132813,CV
TranID804250040784123523,CV
TranID804250180744124610,CV
TranID804251120584108460,SN
TranID804260010884151576,Unknown
TranID804260040884140372,CV
TranID804261150884159233,CV
TranID804261290424127036,Flare
TranID804270150694124657,CV
TranID804271290604119048,SN?
TranID804271290734130359,SN
TranID804271320724132848,AGN/SN
TranID804281070864110328,CV
TranID804281090894104463,AGB
TranID804281380474127539,SN
TranID804281380714144091,SN
TranID804291210694115482,CV
TranID804291230674139537,SN
TranID804300120554112268,Flare
TranID805011040654139892,SN
TranID805011211144121897,CV
TranID805011260554129569,HPM
TranID805020120724141607,SN
TranID805020120754126084,CV?
TranID805021070534130125,Blazar/AGN
TranID805021210764105493,CV
TranID805031011154147958,CV
TranID805031290714115617,CV
TranID805031290744116277,CV
TranID805041010654112553,SN
TranID805050070774131184,SN
TranID805050090724128903,Var
TranID805051071164149350,CV
TranID805051090854150901,CV
TranID805051090864136790,CV
TranID805051090884151996,Flare?
TranID805051150634115372,CV
TranID805061180634116217,CV
TranID805061180644108608,SN
TranID805061180734111910,SN
TranID805061210454106076,SN
TranID805061210524116689,SN
TranID805061210704218830,SN
TranID805071180814139403,SN?
TranID805071260684103913,TDE?
TranID805081040594121276,CV
TranID805081040614128914,CV
TranID805081350514104248,CV
TranID805081350524125977,TDE?
TranID805101260824121558,CV/SN
TranID805110011164152569,Var
TranID805110041154140462,SN
TranID805111071184118032,UvES
TranID805121350784123411,CV
TranID805121400284123122,SN
TranID805141010914129612,SN
TranID805141180774123041,CV
TranID805141180784119642,SN
TranID805141230814106789,SN
TranID805151180844106413,SN
TranID806061011174104707,SN
TranID806061120874122350,SN
TranID806061120884123727,SN
TranID806070040714131878,SN
TranID806070040744116355,SN
TranID806070121154106381,SN
TranID806070151094160131,SN
TranID806081181164128860,Blazar
TranID806081230034109966,CV
TranID806081230644120410,SN
TranID806081350434104973,CV
TranID806100091194116339,SN
TranID806111011244115704,CV
TranID806111041214137212,SN
TranID806111400514116392,SN?
TranID806111400544107515,SN
TranID806141090574116627,AGN
TranID806230040774108246,SN
TranID806230070764126556,Blazar
TranID806230090754110801,HPM
TranID806231320664126667,Flare?
TranID806241210744127594,CV
TranID806241380064116866,SN
TranID806251490404114182,AGN?
TranID806281121134118848,SN
TranID807011071164121582,CV
TranID807011071264127984,CV
TranID807021041134103662,CV
TranID807021120694107355,CV
TranID807021120704121372,CV
TranID807031290084137489,Blazar
TranID809060090024127492,Blazar
TranID809060151174131891,CV
TranID809061150174130714,SN
TranID809061230694126389,SN
TranID809061260704105213,SN
TranID809071041234117626,SN
TranID809071120174127658,SN?
TranID809071120204122681,SN?
TranID809091260054126896,SN
TranID809091260104139755,SN
TranID809091320124130639,SN
TranID809091350114140756,Blazar
TranID809200090064119159,CV
TranID809200091114101969,SN
TranID809210041114126831,Blazar
TranID809210041154120160,SN
TranID809211040084103568,CV
TranID809211090064126748,Flare?
TranID809211091234115311,AGN/Blazar
TranID809220120114125641,SN
TranID809221121234105206,CV
TranID809221180044128009,CV
TranID809221210074124820,Unknown
TranID809231150074107756,SN
TranID809231210164105500,Var?
TranID809231210194242819,SN
TranID809231230114112335,CV
TranID809231230114122872,HPM
TranID809231230144114335,CV
TranID809231231144103023,SN
TranID809231260054127186,SN
TranID809231290074123293,SN
TranID809241120174124977,SN
TranID809241120184135600,CV
TranID809241150184119649,CV
TranID809241150224113744,CV
TranID809241180254136296,CV
TranID809241320084106648,CV
TranID809241350024154740,SN
TranID809241350064130912,SN
TranID809241380024102601,SN
TranID809241381024159941,AGN
TranID809270091144116516,SN?
TranID809270120164124439,CV
TranID809280120254121317,CV
TranID809281040874127913,CV
TranID809281151224118206,SN
TranID809290121154131085,CV
TranID809290181124120724,CV
TranID809291090244127420,CV
TranID809291120204122005,CV
TranID809301210064140058,CV
TranID809301260124122345,Var
TranID809301290084140240,CV
TranID809301290104145043,SN
TranID809301291114104865,Ast?
TranID810010040074127984,Ast?
TranID810010070044133087,SN
TranID810010070114130714,SN/AGN
TranID810020151234124150,SN
TranID810021350334149473,SN?
TranID810061230204149981,SN
TranID810061260164118653,CV
TranID810061260194125870,SN
TranID810071070174103058,SN
TranID810071150194119239,Ast?
TranID810071180214117212,CV
TranID810071290184121966,AGN
TranID810071290204126157,AGN
TranID810090150024205441,SN
TranID810090180084119813,SN
TranID810091040254104995,Unknown
TranID810091380694101766,SN
TranID810100150214102987,SN
TranID810100210174114826,SN
TranID810101210894113941,SN
TranID810241070224132530,SN
TranID810241180044126382,SN
TranID810241210104130119,Ast?
TranID810241260064139598,CV
TranID810251070594102293,Blazar
TranID810251071194131669,CV
TranID810251091244106751,CV
TranID810251120194119274,CV
TranID810251290114110356,CV
TranID810251320174125751,SN
TranID810251320174127987,SN
TranID810251400344125487,CV
TranID810260090174106215,SN
TranID810261350094107353,CV
TranID810261350124145648,SN?
TranID810270090294145633,SN
TranID810270090294148659,HPM
TranID810270121254127247,AGN
TranID810280041154254954,SN
TranID810281350024129850,SN
TranID810281380384119044,SN
TranID810290041224133176,SN
TranID810290091214126815,Flare
TranID810290120074102963,SN?
TranID810300010254139634,CV
TranID810300010264148134,CV
TranID810300040154130307,SN
TranID810300041124157921,Unknown
TranID810300151174110520,Ast/Flare
TranID810301010244104094,SN/AGN
TranID810301011274114466,CV
TranID810301040074123661,Flare?
TranID810301150534104873,SN
TranID810301350174147763,CV
TranID810311260034134479,CV
TranID810311290084135985,SN/Var
TranID810311290124131194,SN
TranID810311290504117895,CV
TranID810311290504123436,CV
TranID810311320084103560,SN
TranID810311320094143660,SN
TranID810311320134149051,Blazar
TranID810311320154134708,CV
TranID810311321084143179,SN
TranID810311350114142207,SN
TranID810311380084125884,SN
TranID811011091224121981,CV
TranID811011230174101721,CV
TranID811020090134124727,SN
TranID811021210044141173,CV
TranID811031090254112665,Blazar
TranID811041150114118891,SN
TranID811041150144132384,AGN
TranID811060041254125774,SN
TranID811061090494119448,Ast?
TranID811071091234107553,SN
TranID811071120494103889,Ast?
TranID811071180184131656,Var?
TranID811071180194106816,CV
TranID811071180194133574,CV
TranID811071291074150670,SN
TranID811071351034109903,SN/CV
TranID811171460444111078,SN/CV?
TranID811181210154107320,SN
TranID811181230214118218,AGN
TranID811181380044115090,Ast?
TranID811190010094117739,CV?
TranID811190010114124197,CV
TranID811191040074140243,CV
TranID811191120264138954,CV
TranID811191150044124936,Flare
TranID811200011164134220,Ast?
TranID811200070064133126,SN
TranID811200180234113126,SN
TranID811210150104115399,SN
TranID811211260054127831,SN
TranID811211260424107470,CV/SN
TranID811221230484131895,Blazar
TranID811231070034125394,SN
TranID811231210594118866,SN?
TranID811301180524114826,CV
TranID811301230094125466,Ast?
TranID811301230164115848,CV
TranID811301230494109766,CV
TranID811301290404138766,Flare
TranID812010040574130251,CV
TranID812011010154118536,SN/CV
TranID812011010514122465,CV
TranID812011090264120935,Ast?
TranID812011181124103398,SN
TranID812020070234135113,Blazar?
TranID812020070254115621,CV
TranID812021090714122384,CV
TranID812021210054119455,SN
TranID812031010254110041,CV
TranID812041260544128122,TDE?
TranID812041350374140122,Ast?
TranID812051320064148648,SN
TranID812061381024155978,Var?
TranID812061490264126628,CV
TranID812070090294109283,CV
TranID812071070504113818,SN
TranID812201090074110332,Blazar?
TranID812201090114114629,SN
TranID812201120124131860,Blazar
TranID812201150204103395,SN
TranID812201180144223895,SN?
TranID812201180164226514,SN
TranID812201210154117782,CV
TranID812211120274147621,Flare
TranID812211210494131417,SN
TranID812221040514120319,CV
TranID812221070184114632,SN
TranID812221070524125194,Ast?
TranID812221090494130972,Ast?
TranID812221150644126230,AGN
TranID812221320064119991,SN
TranID812290090734109439,SN
TranID812291070574110368,CV
TranID812301040664126099,Ast?
TranID812301121184105228,CV
TranID812301150804143862,CV/Var
TranID812310090184110785,CV
TranID812311010114128410,CV
TranID812311230154121097,SN
TranID812311350344119694,SN
TranID812311430294141229,CV
TranID901021180674115321,Ast
TranID901021181194105911,Unknown
TranID901021210684119508,Flare
TranID901021230574116817,CV
TranID901021230594134393,CV
TranID901031090204128969,CV
TranID901170180504102398,CV/Flare
TranID901171180094109287,SN
TranID901171210114102448,SN
TranID901171230144121971,SN
TranID901180090484103653,SN
TranID901180090484140054,Var?
TranID901181010584127223,Var?
TranID901181040484106855,SN
TranID901190070594106274,SN?
TranID901190090604127525,CV
TranID901200120474150650,SN
TranID901200210184106233,Ast
TranID901201260504118736,Var/Flare?
TranID901201260824142071,SN?
TranID901251090614128796,CV/SN
TranID901261180494110385,SN?
TranID901280040674142882,CV
TranID901280070704113394,Ast?
TranID901281180164132364,SN
TranID901281260364122178,Ast
TranID901281290354135798,SN
TranID901291120214138371,SN
TranID901291180704127993,SN/AGN?
TranID901291210644131318,CV
TranID901301150724101062,SN
TranID901310010774124798,CV
TranID901310010794134971,Blazar
TranID901310040794132056,CV
TranID902010040474111648,CV
TranID902010120484163113,CV
TranID902010150534124859,SN
TranID902011010654115624,CV
TranID902011090674108592,Var/Ast
TranID902011120674115182,SN
TranID902020090614103289,SN/Ast
TranID902021010594119961,Blazar
TranID902021120874110753,SN
TranID902021380144141949,SN
TranID902041070054129652,CV
TranID902051120124117721,SN
TranID902051150894115932,CV?
TranID902051290844154776,CV/Ast?
TranID902131090464114479,CV
TranID902131150174130910,CV
TranID902131210054114598,Flare
TranID902131210184107976,CV
TranID902140010554111683,CV
TranID902141180544115201,SN
TranID902161070544137952,AGN
TranID902190010214113713,SN/Ast
TranID902190010294102478,Flare
TranID902190010534124257,SN
TranID902190040554110323,Flare?
TranID902191010254109338,CV
TranID902191010254145868,Var
TranID902191010694143303,SN?
TranID902200090584103636,SN
TranID902200180274145987,Unknown
TranID902211230174143443,CV
TranID902221260584105557,AGN
TranID902221290524138779,CV
TranID902221290544111664,Blazar
TranID902221430424130546,Var/Ast
TranID902241460324109873,SN
TranID902241460474106479,SN/AGN
TranID902251260434115176,CV
TranID902261040254117476,SN
TranID902261090584103158,SN
TranID902261320614124752,Var
TranID902261320644130818,CV
TranID902261350554118325,Flare?
TranID902271070524148293,SN
TranID902271120754133203,CV
TranID902271150754144037,CV
TranID903010040574110292,CV
TranID903011180834110558,SN?
TranID903021490314120932,CV
TranID903031150604108029,CV
TranID903031210714107442,CV
TranID903031350794146364,SN
TranID903031490634110911,CV
TranID903161150564121087,Ast?
TranID903161180254156549,Ast
TranID903171090524121613,CV
TranID903171150424136883,CV
TranID903171260444104094,Comet
TranID903171260614118293,CV
TranID903171350634142473,CV
TranID903171350654121840,CV
TranID903181010524119665,SN
TranID903190040504108847,CV
TranID903190070824102772,CV
TranID903190120524118029,Var
TranID903191260634131146,SN
TranID903191260704110940,SN
TranID903191290634132782,Var?
TranID903191290664108004,Comet/Ast?
TranID903210070854113178,Ast?
TranID903211320484138096,Flare?
TranID903211430464155479,O/Ne
TranID903221180694110100,Ast
TranID903221350704102909,Ast/SN
TranID903231350394105050,Ast?
TranID903231400344138309,CV
TranID903241320654103495,SN
TranID903241400544118245,SN
TranID903271090664106175,SN
TranID903271230514135007,Var
TranID903271290504112030,CV
TranID903281230584118354,Blazar?
TranID903291210784144089,Var
TranID903291320184120513,SN
TranID903310010474128925,Comet
TranID903310070564102615,Ast?
TranID903310150804155525,CV
TranID903311010474101577,Ast
TranID903311180414149579,SN
TranID904011010624137363,Blazar/AGN
TranID904011290354105973,SN
TranID904011350464101119,SN/AGN?
TranID904021180524130924,CV
TranID904021400654105049,CV
TranID904030010654104833,CV
TranID904030040654103288,Var?
TranID904031010684129833,CV
TranID904031090794128910,HPM/Var?
TranID904031350204105547,SN?
TranID904031350214144684,SN
TranID904161070894101563,SN
TranID904161120864151070,Ast
TranID904170070694221487,Flare?
TranID904170070784121481,Ast
TranID904170210694122994,SN
TranID904171120494142108,SN
TranID904171180514134904,CV
TranID904180180764143130,Ast
TranID904180210754153893,SN
TranID904181120584134509,SN?
TranID904181150704138196,CV/Flare
TranID904181150744142302,Ast
TranID904181230414133280,SN
TranID904190090864153050,CV
TranID904190120874147673,SN
TranID904191040834124598,SN
TranID904191230554124193,SN
TranID904201070714124494,SN
TranID904201320474124661,CV
TranID904211040914106536,SN
TranID904211070904110171,Flare
TranID904211350594134822,CV
TranID904211350614104753,Ast
TranID904211350784159221,SN
TranID904211350794109737,Carb
TranID904221430604117967,CV
TranID904231230574110784,SN/AGN
TranID904231230704147505,Flare
TranID904231230744125615,Blazar?
TranID904231230744140557,SN/Var
TranID904241230624131185,CV?
TranID904241230634127685,SN
TranID904241490344134701,SN/Ast
TranID904251490534131582,SN
TranID904261490254112539,Blazar
TranID904261550254119759,Flare
TranID904270071114129007,Mira
TranID904281011134152313,AGN/SN?
TranID904290180524142855,CV
TranID904291090564105879,SN?
TranID904300040604104004,SN
TranID904300090534130480,CV?
TranID904300210684132142,CV
TranID904300210704129172,CV
TranID905011350514106588,CV
TranID905020010894123286,SN
TranID905021380684129652,SN
TranID905021380714155263,CV
TranID905041430674135550,CV/Ast
TranID905131010804141890,SN/AGN
TranID905131210474115654,SN
TranID905131210714108153,SN?
TranID905131350664118973,SN
TranID905141210774136660,CV
TranID905161070684127570,CV
TranID905161090574137297,SN
TranID905161120564121665,Ast?
TranID905161180864127581,SN
TranID905161350764160199,SN
TranID905171230654131642,AGN/Flare?
TranID905181230624135342,CV
TranID905181290594110425,SN/CV?
TranID905181290604128124,CV?
TranID905181350534107745,SN?
TranID905181380554128513,CV
TranID905181400514125205,CV
TranID905231070774139913,SN?
TranID905231120764103071,Flare
TranID905231120764123549,CV
TranID905241350454103288,CV
TranID905251210444119239,SN
TranID905251230574105503,Var
TranID905260150844128133,CV
TranID905260150844165166,CV
TranID905261010764141260,Ast?
TranID905261090744109768,CV
TranID905261121154132352,SN?
TranID905270041134122944,SN/CV?
TranID905270071134147988,SN?
TranID905280091124112465,SN
TranID905280091124153385,Ast
TranID905280121124129234,Comet
TranID905281070594139737,Blazar
TranID905290091204130951,SN
TranID905291210844147976,SN
TranID905291230774135764,Ast?
TranID905300041204121888,CV
TranID905301010774147535,Nothing/Lensing
TranID905301290684115884,SN?
TranID905301490534130920,Blazar
TranID905310210754108156,SN?
TranID905310210764111881,CV
TranID905311291064116657,SN
TranID906011040884130016,SN
TranID906011070824151155,CV
TranID906011070884121382,SN
TranID906011320444114505,SN
TranID906021181154110687,Ast
TranID906021430464112346,SN?
TranID906120010914104513,SN?
TranID906120070904160673,SN
TranID906121210864109111,SN?
TranID906140070794123950,CV/Var/Ast
TranID906140150844159326,CV
TranID906141180904171923,SN
TranID906141320804168891,Flare
TranID906150011134153435,CV
TranID906150071134153190,SN?
TranID906151010694107477,AGN?
TranID906151010754125930,SN
TranID906151040684106941,SN
TranID906151350734129963,CV
TranID906170041114142375,SN?
TranID906170070924226343,CV
TranID906170090904114438,CV
TranID906171290684107894,CV
TranID906191070794103555,SN
TranID906191260674140943,CV
TranID906221090914122502,CV
TranID906221151194126593,SN
TranID906221181134169457,Blazar
TranID906221181174111096,Var
TranID906240120804110589,CV
TranID906251320474101485,SN
TranID906271291124104954,CV
TranID907051260684133796,CV
TranID907111070894157283,CV
TranID907111290844128304,CV
TranID907111350784151905,SN?
TranID907221090904130605,Ast
TranID907270151174129545,Ast
TranID907271090864112546,Ast?
TranID907280041184142863,Maser
TranID907280181184117143,SN
TranID907281070804135706,CV
TranID907290041234113437,CV
TranID907291040044110908,SN
TranID907291120914164148,SN
TranID907291150144119737,CV
TranID907301150164137251,SN?
TranID907301180164117377,SN
TranID907301180664110047,SN?
TranID907310010044133633,SN
TranID907311151204109825,SN/AGN
TranID907311380634104253,Var?
TranID908021290704111154,Ast?
TranID908160010884107602,Ast?
TranID908161041234115661,SN
TranID908161041234127064,SN?
TranID908161320064121891,SN
TranID908170010054101101,SN
TranID908170010074131526,SN
TranID908170070084124888,CV
TranID908170090094126293,SN?
TranID908171040084112440,CV
TranID908171090164133929,Ast
TranID908171091124107469,Ast/Flare?
TranID908171181104193480,Blazar
TranID908181040114123173,SN?
TranID908181150894173292,SN?
TranID908181180074103371,Var?
TranID908181210084113907,SN?
TranID908181230884140146,CV
TranID908181261124104878,SN
TranID908191210054114868,SN
TranID908191381004110997,SN?
TranID908201290834147637,CV
TranID908260040194102461,SN
TranID908260070194123158,CV/SN?
TranID908260151214118574,CV
TranID908261231124117775,Ast
TranID908270010224118036,Var
TranID908280011144146686,Blazar?
TranID908281090134126513,SN?
TranID908281120104139170,SN/CV?
TranID908281120174126442,SN
TranID908290071094126135,SN
TranID908290181084101567,SN?
TranID908300010154119826,SN
TranID908300091224119170,CV
TranID908301040104118490,AGN
TranID909100041214124313,CV
TranID909111150094104486,SN
TranID909111151154137804,Var?
TranID909111181164120097,SN
TranID909111210064128226,SN/CV?
TranID909111430304113562,CV
TranID909121011184202267,SN
TranID909140150874190570,CV
TranID909140151064169113,Flare
TranID909151400974133892,AGN/nothing?
TranID909151400984177415,SN
TranID909160090164129042,SN
TranID909160120034110694,SN/TDE
TranID909161010074118793,AGN?
TranID909161010144127008,SN
TranID909170070174123488,SN
TranID909170070214101363,CV
TranID909170150134129127,OH-IR
TranID909170180064103946,CV
TranID909170210054123749,AGN
TranID909171181144114493,Ast?
TranID909171181144125424,SN
TranID909171290824153853,SN
TranID909181230054149556,SN?
TranID909181230134142582,SN
TranID909181260024124094,AGN?
TranID909181320144128368,CV?
TranID909190040034111771,AGN/Var
TranID909190040034115578,AGN?
TranID909190070024118250,Ast
TranID909191150204116738,SN/CV
TranID909191290184139269,AGN?
TranID909191290194136275,SN?
TranID909200090224138977,Ast?
TranID909200120234112238,Ast?
TranID909201040194128633,SN
TranID909201070194101762,SN/AGN
TranID909201070204117390,Lensing/nothing?
TranID909201180144126942,CV
TranID909201210134121543,Ast
TranID909210180084132900,CV
TranID909210180124116313,SN
TranID909220120164109913,Ast?
TranID909220120294106712,AGN
TranID909221040224123096,CV
TranID909221150914166376,Var/nothing?
TranID909221180044138430,CV
TranID909221180914166153,AGN?
TranID909221260174102890,Blazar
TranID909221290444111464,CV
TranID909231150844135447,CV
TranID909231320734113252,CV
TranID909241091124176358,SN/TDE
TranID909250090174119865,Flare
TranID909251071264106265,Flare
TranID909251150024109266,Ast/CV?
TranID909251230034117545,CV?
TranID909251260044125490,CV
TranID909261291094132468,CV
TranID909270011194135578,Very
TranID909270041264116913,SN
TranID909271041264115951,SN
TranID909271180214129933,CV
TranID909271210194141689,SN
TranID909271230814124462,Flare?
TranID909281090194106101,SN
TranID909281091224142365,CV
TranID909281150204138107,Red
TranID909281210144114812,CV?
TranID909281230154128739,SN
TranID909281230154141995,SN
TranID909281260174155619,Ast?
TranID909281260224128967,Flare
TranID909281320154111937,CV
TranID909290090204123331,SN
TranID909291120924150690,SN
TranID909291150914127678,SN
TranID909291180894139837,SN
TranID909291400974147913,SN
TranID909291490644122974,CV
TranID909301120444140061,CV
TranID909301430674124967,SN
TranID910090040064127915,Ast
TranID910100151064131770,SN/nothing?
TranID910141150134103561,AGN/SN?
TranID910141150144125644,SN
TranID910150040134134343,SN?
TranID910150040204143496,SN?
TranID910150040214136986,Var
TranID910150040214139850,SN?
TranID910160070054140630,Var/Nothing
TranID910161040224134177,CV
TranID910161071204139050,SN
TranID910161071214145478,SN
TranID910161120044118114,CV
TranID910161180064133334,CV
TranID910161260094136561,Blazar?
TranID910161320744124234,SN/TDE
TranID910161351014115073,CV
TranID910170010464152062,SN/AGN?
TranID910171041134102333,CV
TranID910181210474104326,SN?
TranID910191071174104173,Variable
TranID910200071184138460,CV
TranID910200091184135678,SN
TranID910200121224122707,SN
TranID910210090164109136,Var?
TranID910211120134119519,CV
TranID910211120144106110,SN?
TranID910211120294103417,CV
TranID910221011234125000,CV
TranID910221120483113936,CV
TranID910221210414156657,SN/AGN
TranID910230090204201714,Ast?
TranID910230090264109736,SN?
TranID910230180214124000,CV
TranID910241071244123295,HPM
TranID910241150234105998,CV
TranID910241150234136893,CV
TranID910241210264127621,CV
TranID910241210264181733,CV
TranID910261210054114797,Flare
TranID910261230034129795,CV?
TranID910261400284160650,SN/TDE?
TranID910261400294164657,SN/CV?
TranID910270070194120405,SN?
TranID910271261094101150,Unknown
TranID910271380074143391,SN
TranID910271380164178051,SN
TranID910290120104118343,Flare
TranID910291320364139094,SN
TranID910291320374121747,CV
TranID910291490254147891,Flare
TranID911061090144134618,CV
TranID911061150114118845,SN
TranID911061180044136018,SN
TranID911081091224117491,Var?
TranID911081230574130235,Flare
TranID911081490394132519,Ast?
TranID911091010064138611,CV
TranID911091010284127183,SN/TDE
TranID911091090214133107,Ast?
TranID911091120114144525,SN
TranID911091151214101889,SN
TranID911100070334153394,Ast?
TranID911101120084103272,Ast/Var??
TranID911101210624114661,Var/Ast
TranID911101291064145006,Var/Ast
TranID911101291124101354,Ast?
TranID911101321054153113,SN
TranID911110070114116490,SN
TranID911110090174121492,SN
TranID911111121124124015,CV
TranID911111210394136030,Variable
TranID911111210394140913,SN
TranID911111350334136722,SN
TranID911151090564108316,AGN
TranID911151150414104403,CV
TranID911160011254116087,Flare
TranID911161350364152378,Ast/Var?
TranID911161380354109438,SN?
TranID911161520254139263,Ast
TranID911170040174132508,Ast/Var?
TranID911170151164131837,CV?
TranID911170180124117023,Ast
TranID911170210034128706,Ast
TranID911170210054133098,SN/AGN?
TranID911170211074120836,CV
TranID911180120304152609,Ast?
TranID911180150304104379,SN/Var?
